"train_1"	"train_2"	"train_3"	"train_4"	"train_5"	"train_6"	"train_7"	"train_8"	"train_9"	"train_10"	"train_11"	"train_12"	"train_13"	"train_14"	"train_15"	"train_16"	"train_17"	"train_18"	"train_19"	"train_20"	"train_21"	"train_22"	"train_23"	"train_24"	"train_25"
"62"	0.00108	0.000562500000000001	0.000347826086956522	0.00172489219872917	0.000642857142857143	0.000675000000000001	0.000421052631578948	0.00032102697587134	0.000585644287838781	0.000291244276037029	0.000306477583303222	0.000339388339825025	0.000330569256063116	0.000274420995788201	0.00031851574585552	0.000284946452426713	0.000382844749047067	0.000288313444137031	0.000353710648339206	0.000350217734245366	0.000259384535274876	0.000374256627875324	0.000472337852389071	0.000378293638718525	0.000210488881767044
"63"	0.0014	0.000333333333333333	0.00117391304347826	0.000613636363636366	0.000380952380952381	0.000675	0.000423216660297371	0.000330850937592314	0.000393302173628215	0.000298177497999301	0.000272994711754056	0.000320973052689566	0.000356343121873586	0.000295104983527367	0.000291769629427802	0.000281001860787285	0.000416531083902584	0.000263391211868866	0.000253548322935551	0.000306870494134133	0.000303288032825246	0.000171239331701578	0.000316925580819193	0.000351775889857869	0.000355105586655744
"64"	0.0014	0.000562500000000001	0.000573913043478262	0.000363636363636366	0.00128571428571429	0.000364458058268717	0.000460602219545806	0.000482490983137918	0.000422642896479301	0.00049621452094423	0.00033610455424288	0.000333611688927299	0.000336855848487309	0.000294036608036589	0.000267775127702797	0.000456877883123644	0.000274928955544477	0.000284319583207198	0.000305999219524648	0.000416599367016969	0.000402214046235447	0.000178240434735563	0.000187248718206185	0.000214587335820083	0.000220140916556156
"65"	0.00172	0.001125	0.000586956521739132	0.00195454545454546	0.000316949935329814	0.00135	0.000266835872388252	0.00028322553063164	0.000259623245128597	0.00032799553945876	0.00037775811309477	0.000422590109632587	0.000339061031589113	0.000307595452210967	0.000340036511656799	0.000376589946216093	0.000371617191903102	0.000268955990821614	0.000404577471520023	0.000216575140489372	0.000247762501019633	0.000148122829534964	0.000434679073345441	0.000344802643145422	0.000276128647516679
"66"	0.0014	0.00179166666666667	0.000521739130434783	0.00259090909090909	0.00309116390777818	0.000460304536597258	0.000719662317123814	0.000356913063085319	0.000429396696872082	0.000282624279697812	0.000267350700713045	0.000281994714588081	0.000284980089412585	0.000313293798630195	0.000371474007807814	0.00030704373775389	0.000311082205760816	0.000345262599848076	0.000192949750498401	0.000339831517312971	0.000460466078585106	0.00047700782817025	0.000465092057535128	0.000318205779101213	0.000867156461308301
"67"	0.00108	0.00145833333333333	0.000586956521739132	0.00088192681705161	0.000380952380952382	0.00135	0.00030401100910033	0.000304231047577742	0.000379060443226823	0.000341825523093551	0.000357872037339179	0.000305440657866244	0.000283978428220661	0.000302426165873004	0.000348173902953606	0.00027451581330788	0.000437434237996811	0.000339288972285521	0.000363862197642224	0.000317109932040346	0.000475385713201859	0.000387660263084026	0.00019463686137804	0.000192754413618682	0.000416634741131714
"68"	0.00108	0.001125	0.00247826086956522	0.00105145410676812	0.000947283562702954	0.000675000000000001	0.000812707459647929	0.000289198967338348	0.000358405814537104	0.000299752124682209	0.000478109505045163	0.000309563756238764	0.000284092297697534	0.000253576809851607	0.000368367000165519	0.000338353790767196	0.000466438870179638	0.000427703333437899	0.00028516058645286	0.000270976109010441	0.000519836020740757	0.000363227861380194	0.000496887719373524	0.000186234356885958	0.000276128647516678
"69"	0.00108	0.001125	0.000586956521739131	0.00122727272727273	0.000380952380952381	0.000574181349176653	0.000689266937712228	0.000752807081694344	0.00047058823529412	0.000366554718792265	0.000315436783812202	0.000334227401733504	0.000312908370617062	0.000343283342793753	0.00027514457858827	0.000317749136291181	0.000310706325677892	0.000332948895825461	0.000276148364112276	0.000420675121534353	0.000348725445121523	0.000383782267198325	0.000265143833467298	0.000248278953732847	0.000376468059509308
"70"	0.0014	0.001125	0.000347826086956523	0.000613636363636364	0.00292497104600623	0.000742438036150844	0.000385740528510336	0.000244195237517663	0.000389080540329098	0.000516379007407963	0.000277772565400257	0.00036112135883804	0.000589460851590893	0.000338815035004684	0.000300378653739382	0.000352264776779995	0.000298397103204853	0.000284199775353459	0.00021251948484904	0.000193603265464934	0.000345606265040481	0.00014959266509169	0.000362387144759441	0.000536731408957473	0.000376468059509307
"71"	0.00172	0.001125	0.000586956521739131	0.00122727272727273	0.00081111301055949	0.00039228439119322	0.000530046031156881	0.000392816193723469	0.000330088113616613	0.000359152283514817	0.000355287967453596	0.000365949850311975	0.000335808748607295	0.000285852672364663	0.000435602272673509	0.000432654817865526	0.000298945580154779	0.000263062736198108	0.00036177691044133	0.000359967600867473	0.000247572202577614	0.000212154736203465	0.000169399040018087	0.000189471821807483	0.000571907106699092
"72"	0.00172	0.001125	0.00117391304347826	0.00143181818181818	0.000380952380952382	0.000540115853275901	0.000425567227514033	0.000402570150546512	0.000507269168896854	0.000413430610053458	0.000282952490829223	0.000343949492382229	0.000318684822169007	0.000282303181676037	0.000373455047193859	0.000304899237657381	0.000251857963394028	0.00026158237100039	0.000295732326880114	0.000340739265670046	0.000407403685208404	0.000379202117084837	0.000241082510404493	0.000317460141603503	0.000117463248694543
"73"	0.00172	0.0005625	0.0018695652173913	0.00280682313158707	0.000380952380952382	0.000438837408073872	0.000393842254607382	0.000497509162401404	0.000332352298116608	0.000315072641918606	0.000383411287204362	0.0002696712002663	0.000392201592512541	0.000290820690271247	0.000376873478900849	0.000334634811865538	0.000304336486586602	0.000357283316982875	0.000263756586695063	0.000411300187806082	0.000385920200133528	0.000165695631843347	0.000199128835269266	0.000495732554472906	0.000287113805727441
"74"	0.0014	0.000333333333333334	0.00117391304347826	0.000842182086337905	0.000642857142857144	0.000839769026890372	0.000314746522178987	0.00109602254647822	0.000346860059510155	0.000332482099310995	0.000533333333333334	0.000429117799846344	0.000296708682466712	0.000345831191518979	0.000309143855199091	0.000304850803105104	0.000259528931975287	0.000411283494786658	0.000250584512791675	0.000437691121127253	0.000203147861694981	0.000365255494945167	0.00039812145383749	0.000154417911173488	0.000869732352741464
"75"	0.0014	0.000333333333333335	0.000586956521739131	0.000863636363636364	0.00128571428571429	0.000298433025335321	0.000455579764496449	0.000305259756449075	0.000600821060078188	0.000274541270751348	0.000445155890911026	0.000358765775562869	0.000371926610506565	0.000358241128221679	0.000315230908542928	0.000289015035960316	0.00036860564566671	0.000367459540108309	0.000280043959332419	0.000373412294561999	0.000531936765121975	0.000199585488864602	0.00020059974769542	0.000351143478966545	0.000201609357970338
"76"	0.00172	0.00145833333333333	0.000586956521739131	0.000363636363636365	0.000380952380952382	0.000269351505972541	0.00142105263157895	0.00034689913830424	0.000455360483803223	0.000310054665176105	0.000309480860314269	0.000316403876081642	0.000241666002553716	0.000327873300857125	0.000274142870667458	0.000355817655881896	0.000358764838036767	0.000291142426344061	0.000441917645483072	0.000320477324845905	0.000279001628476006	0.000349843465903106	0.000208073165432768	0.00063743238129197	0.000160495169686575
"77"	0.00172	0.00145833333333333	0.00130434782608696	0.00122727272727273	0.000671904263018093	0.000792725152583899	0.00315789473684211	0.000430188495591192	0.000559488108647692	0.000340089195867436	0.000325367422256058	0.000335579622984574	0.000368102143609669	0.000334547077462947	0.000384115718652632	0.000361562644702606	0.000348421223070533	0.000262616190828714	0.000245594167857801	0.000276263028701976	0.00030181307408925	0.000158575756167761	0.000183753986204016	0.00015341191516968	0.000117463248694546
"78"	0.00108	0.00145833333333333	0.0013695652173913	0.00159556519088624	0.000694640777859227	0.000323423939327954	0.000416357467157943	0.000302183874429282	0.00031934823021265	0.000405046542545782	0.000293794092132516	0.000300102701376619	0.000428389520473346	0.000323220925394093	0.000307908845557844	0.000289099620050704	0.000279889824786107	0.00038771600912799	0.000289928549249433	0.000371620239846607	0.000300217511355088	0.000451552621917737	0.000341408338042041	0.000499653351183241	0.00057190710669909
"79"	0.00108	0.00145833333333333	0.000347826086956519	0.00166145701804057	0.00128571428571429	0.000378544087753201	0.000421052631578946	0.000859698077804368	0.000458838239873043	0.000318950800414633	0.000325288520530218	0.00027944715252733	0.000477620969138934	0.000318396024149286	0.000299994589786538	0.000290001891522455	0.000309177120595216	0.000379498207029317	0.00038568927053771	0.000163111272822906	0.000214542625063405	0.000449213901093357	0.00036231231673433	0.000141199557460497	0.00037646805950931
"80"	0.0014	0.000333333333333331	0.000347826086956522	0.00112786133901744	0.000435414174113846	0.000425591427407799	0.000454109603418446	0.000407249673595775	0.000798990092491501	0.000280511640226507	0.000398053810026698	0.000318596404787382	0.000356780435421547	0.000340342435601177	0.000274291818242066	0.00033772070250842	0.000301193902529007	0.000322305477966225	0.000333216265343442	0.000317439657387976	0.000325955235466422	0.000585020939956885	0.000319535535932639	0.000211159825431076	0.00028711380572744
"81"	0.0014	0.000333333333333333	0.000586956521739131	0.000363636363636363	0.000380952380952381	0.00028587129227512	0.000576835743416258	0.00075	0.000320757097475479	0.000296593257958635	0.00037074384631565	0.000283576109796078	0.000352632908762271	0.000408589411262159	0.000285713074003293	0.000342422266029614	0.000272351047823787	0.000220353495752708	0.000408611506877935	0.000255978609626477	0.000387124327784368	0.000213791104801207	0.000420937182895811	0.000421650287769161	0.000571907106699089
"82"	0.0014	0.00179166666666667	0.0018695652173913	0.000363636363636364	0.000741831330986713	0.000439433219335313	0.000443378813913829	0.000378753080396936	0.000311856705411429	0.000407472214397993	0.000302919890564645	0.000316023673372421	0.000502690660046579	0.000325123124615981	0.000452152110066286	0.000379875820521942	0.00029779291665265	0.000305551491402689	0.00036275322267819	0.000459840840274754	0.000165348562335795	0.000520895427455544	0.000317171798423009	0.0004439080588175	0.000867156461308306
"83"	0.0014	0.001125	0.0018695652173913	0.000681083641143817	0.000380952380952383	0.000534713902697413	0.000536730350673997	0.000403120144809807	0.000304466737426071	0.000481898097826302	0.000387227864037125	0.000341392739559393	0.000304298012371476	0.000309499038885095	0.000292585060457699	0.000394095338425619	0.000314219051350546	0.000486129561368898	0.000346289504307401	0.000369820614288131	0.000215172296224258	0.000504781183858169	0.000355971860261277	0.000344802643145421	0.000115856810709069
"84"	0.00108	0.000333333333333333	0.0013695652173913	0.00056719972209449	0.000523318688058551	0.000326908829196939	0.000244918088616853	0.000351868406669686	0.000551482618313243	0.000353245027425417	0.000333411305327382	0.000343183220918828	0.000299270930082561	0.000326913404333967	0.00032693836823124	0.000313550082604609	0.000319005878143342	0.000425954440210652	0.000394382664228204	0.000348175618673828	0.000424125342990979	0.000372482412519642	0.0002256911703527	0.000711039387814049	9.77704983521869e-05
"85"	0.00108	0.00145833333333333	0.000347826086956522	0.000363636363636365	0.000380952380952382	0.000553789149576087	0.000282564109897901	0.00056200246860695	0.000423788705644959	0.000308052015551962	0.000286934770106606	0.000343277010356489	0.000334153000086826	0.000295369395511187	0.00035894584650227	0.000301791482271929	0.000370312184941546	0.000280426567604507	0.00028963557176937	0.000408655356371943	0.000335921951076761	0.000268949733383986	0.000162495073857183	0.000474207895126445	0.000571907106699093
"86"	0.00172	0.001125	0.00117391304347826	0.00143181818181818	0.000464991184044811	0.0022551461608582	0.000301896391426896	0.000302811265327097	0.000395216800220217	0.000378688399464971	0.000310001479547849	0.000290180123328235	0.000259426297595052	0.00041026538040159	0.000327171870322077	0.000337050536442239	0.000280241006361589	0.000291771303751816	0.000440304092198487	0.000234577299208418	0.000350801833223881	0.000268489358177232	0.000185394632177092	0.00063669948246118	0.000160495169686576
"87"	0.0014	0.000562500000000002	0.00117391304347826	0.000363636363636366	0.000263834996816814	0.000327910007984556	0.000331177337905544	0.000403092690084036	0.000498053183590835	0.000306489264581601	0.000369904715462794	0.000305300772380624	0.000671195051387098	0.000381026971139955	0.000391199855424025	0.000441502126456963	0.000325488693765201	0.00033737144905081	0.000412253522217006	0.000389206276838737	0.000303380502864402	0.000276412388314405	0.000209919491170453	0.000494652593177899	0.0002473680985811
"88"	0.0014	0.000562500000000002	0.0013695652173913	0.003	0.00188938822231776	0.000646802646220781	0.000568751688973766	0.000324841439949523	0.000339267047882633	0.000439558887504988	0.000588707301852692	0.000281902947631859	0.000291154424910275	0.000368963780196912	0.00028526190094388	0.000439766005667691	0.000382604603371356	0.00023230886946848	0.000359740084766924	0.000302293977898501	0.000503642168851435	0.000228728298310333	0.000417379164885324	0.000571832334238156	0.000355105586655741
"89"	0.00108	0.00145833333333333	0.000347826086956517	0.000772727272727273	0.000904761904761905	0.000412191424282457	0.000803416919518322	0.000298389207157214	0.000288977298431334	0.000339506446455805	0.000302831640338084	0.00030616195554046	0.000290689875411215	0.000369133031738067	0.000284244706648506	0.00044915072337994	0.000291698280155989	0.000302122965440412	0.000291581524101167	0.000395671206266807	0.000326132258489842	0.000254989474597429	0.000359684659889981	0.00034011590700864	0.000160495169686574
"90"	0.0014	0.00179166666666667	0.00058695652173913	0.000363636363636365	0.00065526596965707	0.00135	0.000437316026330635	0.000426784888884656	0.000408012852034036	0.000340267746609569	0.000437887332109681	0.000354930203651053	0.000374895444346588	0.000297008968578453	0.000304064760057172	0.000363684038656067	0.000365260597437975	0.00042474472579734	0.000247146836654622	0.000303370272145953	0.000321383698783908	0.000269917068553129	0.000382541932617136	0.000645450717492125	0.000297227388527492
"91"	0.00108	0.000562500000000001	0.00152173913043478	0.00122727272727273	0.000642857142857143	0.000299193815935275	0.000291540299181406	0.00075	0.000311233902838102	0.000378578676355789	0.000381345084707948	0.00035078073936179	0.000246991118372688	0.000319190886391987	0.000616278374010359	0.000351210216547798	0.000426792729655187	0.000271646701416543	0.000353050448029318	0.000428516038842052	0.00045482672707848	0.000512892129445753	0.000200695338352722	0.000275346860711288	0.000172397409365436
"92"	0.0014	0.000333333333333335	0.00058695652173913	0.000599817487054407	0.000344988591791205	0.00034800674679969	0.000610484855404704	0.000739359460424651	0.000286351081014278	0.000540940110740525	0.000513192336727835	0.000327281878588919	0.000346482883262934	0.00035906023480415	0.000273804113654878	0.000388772807844333	0.000368075308370489	0.000308031944100814	0.000365171237123997	0.000370703049601611	0.000514888691845399	0.000258865415940895	0.000550418793450858	0.000172574680693183	0.000376468059509309
"93"	0.00172	0.0005625	0.00152173913043478	0.000613636363636364	0.000786830063331546	4e-04	0.0004701196333598	0.0003245716220544	0.00041152592504668	0.000346903777676353	0.000513845964123596	0.000404783896524122	0.000302049899789539	0.000328699221388814	0.000302320447576303	0.000324926102551468	0.000276296238913882	0.000320116750034757	0.000261389588322087	0.00033942131216356	0.000312389713760685	0.0002381692095319	0.000615568311066831	0.000337328204033516	0.0002473680985811
"94"	0.00172	0.001125	0.000347826086956522	0.0064081449706937	0.000642857142857143	0.000539132960416499	0.000516148185920475	0.000449736037774159	0.000304296623600664	0.000316681909655347	0.000292463321625868	0.00031892617298857	0.000409152147348801	0.000355577190192538	0.00032599341468208	0.000295100286859783	0.000270978062008207	0.000344254886449596	0.000250715424950018	0.000477598368526126	0.00031052557463871	0.000271466385625143	0.000171544088308587	0.000536731408957473	0.000571907106699089
"95"	0.0014	0.001125	0.00117391304347826	0.000363636363636367	0.000465791001941638	0.000332552191521168	0.000308934235205268	0.000288142370052406	0.000294189130398106	0.000287892857647864	0.00054017483255178	0.00029711356965913	0.000319793775358825	0.000330657628939556	0.000293183339928682	0.000285805192176534	0.000392594876505963	0.00028620906924118	0.000323300944644813	0.000207337247267951	0.000217206473588879	0.000444735146821936	0.000190351417979381	0.000499653351183241	0.000416634741131715
"96"	0.00172	0.000333333333333338	0.00186956521739129	0.000363636363636364	0.000688078807771122	0.000983995691973104	0.000657114433193671	0.000552976042804626	0.000347782950945545	0.000332990294833405	0.000501731842692442	0.000369860921841141	0.000321225334033881	0.000421101740631265	0.000342416837833813	0.000235605876948984	0.000318340895900844	0.000329836854250853	0.000368557458545789	0.000451218661176231	0.000267946178809391	0.000290404070081735	0.000224885766763069	0.00025502005775598	0.000117463248694543
"97"	0.00172	0.000333333333333335	0.000347826086956522	0.00102680912622961	0.00153326052738754	0.000400000000000001	0.000421052631578947	0.000337599972497234	0.000345145611243244	0.000390868122519543	0.00062809547816672	0.000651779264602717	0.000334642575567982	0.000438354404731353	0.000263448768462478	0.000322871576822431	0.0002753396435674	0.000295917298565879	0.00043405878278727	0.00027780975148781	0.000174563891443443	0.00019122409961155	0.000282913828859723	0.000480920599717647	0.000117463248694546
"98"	0.00172	0.00179166666666667	0.000347826086956523	0.00242903856250688	0.00128571428571429	0.000456474439039893	0.000558444496662401	0.000311978483207288	0.00032627266757089	0.000286923163329059	0.000218253883009181	0.000298212510175288	0.000364846360090512	0.00040188235313469	0.000324859652885237	0.000297918515562167	0.000256961486406206	0.000307761238450504	0.000420901931674508	0.00021803863464351	0.000266462094396734	0.0002575360624461	0.000453010002030215	0.000396676590719903	0.000297227388527493
"99"	0.00172	0.000333333333333329	0.000586956521739131	0.00171293008766824	0.000315127273098009	4e-04	0.000303816427478906	0.000388057817723119	0.000426634815794171	0.000322567217143015	0.000355611160574512	0.000341703214135017	0.00034751857256071	0.000310017648695372	0.000407093219824023	0.000277183465256419	0.000324367208208305	0.000450773345425788	0.000246982352986051	0.000300764816477817	0.000448004821066329	0.000330588858470025	0.000429438191496313	0.000262598009940261	0.000201609357970336
"100"	0.0014	0.000333333333333333	0.000347826086956521	0.00122727272727273	0.000380952380952382	0.000764783300405543	0.000463167126988702	0.000425257852948932	0.000336585234631305	0.000422950666176121	0.000344496188309406	0.000320721065960555	0.000319736162199422	0.000314938188534211	0.000316385012706125	0.000382409003719285	0.000297082512041732	0.000340373474854875	0.000277938713009876	0.0002509705582284	0.000250161512939408	0.000354966452758609	0.00022259061338573	0.000222720753049967	0.000867156461308307
